account_id,customer_id,account_type,currency,opened_on,closed_on,overdraft_limit
3390,3,savings,USD,2024-10-18,,0.00
3391,2289,current,GBP,2024-08-03,,500.00
3392,3,savings,GBP,2025-11-16,,0.00
3393,466,current,GBP,2024-06-27,,2000.00
3394,61,current,GBP,2024-04-24,,2000.00
3395,3,current,GBP,2024-12-31,,500.00
3396,39,current,USD,2025-03-03,,0.00
3397,1,savings,EUR,2025-05-31,,0.00
3398,52,current,GBP,2024-08-28,,500.00
3399,1,credit_card,GBP,2024-12-25,,0.00
3400,2,current,USD,2024-11-05,2025-12-25,2000.00
3401,1,credit_card,USD,2025-04-29,,0.00
3402,23,current,GBP,2025-04-05,,250.00
3403,3,loan,USD,2025-05-13,,0.00
3404,31,savings,USD,2024-07-31,,0.00
3405,2480,savings,USD,2025-12-23,,0.00
3406,140,loan,USD,2025-05-27,,0.00
3407,2,current,EUR,2025-02-06,2026-04-22,1000.00
3408,2,current,GBP,2024-10-23,,500.00
3409,4,credit_card,EUR,2025-12-24,,0.00
3410,1,savings,EUR,2024-08-16,,0.00
3411,4428,savings,GBP,2025-03-15,,0.00
3412,1,current,GBP,2024-01-04,,2000.00
3413,2,current,GBP,2025-01-15,2025-11-17,1000.00
3414,70,current,USD,2025-12-15,,500.00
3415,2710,current,USD,2024-11-13,,250.00
3416,573,current,USD,2024-12-23,2025-08-12,2000.00
3417,2,savings,EUR,2024-11-05,2025-08-13,0.00
3418,40,current,GBP,2025-03-01,,500.00
3419,3693,current,GBP,2025-04-05,,2000.00
3420,46,savings,USD,2025-01-23,,0.00
3421,1,savings,GBP,2024-01-01,,0.00
3422,130,current,GBP,2025-08-24,,0.00
3423,57,savings,USD,2025-08-07,,0.00
3424,4,savings,GBP,2025-02-28,2025-04-05,0.00
3425,43,current,GBP,2024-11-28,,250.00
3426,52,current,GBP,2024-03-24,,2000.00
3427,112,current,EUR,2024-05-28,,500.00
3428,6,current,GBP,2025-03-13,,500.00
3429,3,current,USD,2025-10-11,2026-05-10,500.00
3430,3,current,USD,2024-08-04,,250.00
3431,1,credit_card,GBP,2025-07-09,,0.00
3432,472,credit_card,GBP,2024-11-11,,0.00
3433,1,savings,GBP,2025-09-22,,0.00
3434,8490,savings,GBP,2025-04-15,,0.00
3435,191,savings,GBP,2025-04-05,,0.00
3436,173,savings,EUR,2025-02-10,,0.00
3437,569,current,USD,2025-12-25,2026-07-21,2000.00
3438,186,current,GBP,2024-09-03,,2000.00
3439,1,current,GBP,2024-12-04,,500.00
3440,1,current,USD,2025-06-13,,2000.00
3441,4,current,GBP,2024-12-15,,0.00
3442,3,savings,GBP,2025-08-26,,0.00
3443,36,savings,GBP,2024-09-17,,0.00
3444,1,current,GBP,2025-12-29,,250.00
3445,59,current,GBP,2025-06-01,,2000.00
3446,1,loan,USD,2024-12-02,,0.00
3447,7,current,GBP,2024-06-20,,500.00
3448,3,savings,GBP,2025-10-23,,0.00
3449,22,savings,GBP,2024-01-20,,0.00
3450,228,credit_card,USD,2025-02-10,,0.00
3451,1,current,GBP,2025-08-02,,250.00
3452,8,savings,GBP,2024-09-19,2025-12-17,0.00
3453,2,current,EUR,2024-03-02,,1000.00
3454,26,current,GBP,2025-02-17,,250.00
3455,81,current,GBP,2025-09-30,,500.00
3456,70,current,EUR,2025-09-12,,2000.00
3457,26,savings,GBP,2024-08-06,,0.00
3458,32,current,EUR,2024-10-22,,1000.00
3459,9,current,USD,2025-04-12,,0.00
3460,1,current,USD,2025-10-09,,0.00
3461,1197,current,GBP,2025-11-29,,250.00
3462,409,savings,GBP,2024-03-22,,0.00
3463,206,savings,GBP,2025-10-05,,0.00
3464,143,savings,GBP,2025-01-13,,0.00
3465,1785,current,GBP,2024-11-01,,500.00
3466,6,loan,GBP,2025-11-25,,0.00
3467,4584,savings,GBP,2024-03-26,2024-11-24,0.00
3468,2205,current,EUR,2025-08-03,,0.00
3469,36,current,EUR,2025-12-17,,1000.00
3470,3,current,GBP,2025-12-13,,0.00
3471,46,current,GBP,2025-06-14,,1000.00
3472,1,savings,GBP,2025-10-31,,0.00
3473,73,credit_card,GBP,2025-03-07,,0.00
3474,2231,credit_card,GBP,2024-11-29,,0.00
3475,82,savings,GBP,2024-07-30,,0.00
3476,204,current,EUR,2024-10-02,,250.00
3477,191,savings,GBP,2024-06-18,,0.00
3478,20,savings,GBP,2025-03-18,2025-07-13,0.00
3479,386,savings,GBP,2024-10-18,,0.00
3480,393,current,GBP,2024-07-04,,2000.00
3481,22,savings,GBP,2024-10-21,,0.00
3482,2587,current,GBP,2024-08-19,,500.00
3483,88,savings,GBP,2025-12-14,,0.00
3484,2507,current,GBP,2024-10-26,,250.00
3485,2,current,GBP,2024-08-07,,2000.00
3486,13,current,USD,2024-05-25,,1000.00
3487,18,credit_card,EUR,2024-03-07,,0.00
3488,1,savings,USD,2024-11-02,,0.00
3489,24,current,USD,2024-08-06,,250.00
3490,5301,credit_card,USD,2025-06-02,,0.00
3491,21,loan,GBP,2024-01-14,,0.00
3492,2245,savings,USD,2025-07-26,,0.00
3493,228,savings,GBP,2024-11-27,,0.00
3494,12,savings,USD,2025-01-12,,0.00
3495,3,credit_card,USD,2025-04-07,,0.00
3496,1125,savings,EUR,2024-04-20,,0.00
3497,159,current,GBP,2025-11-30,,0.00
3498,1,current,GBP,2025-11-20,,500.00
3499,1227,current,EUR,2025-11-06,,2000.00
3500,1001,credit_card,GBP,2025-02-20,,0.00
3501,84,current,GBP,2025-12-22,,1000.00
3502,32,savings,GBP,2025-05-27,,0.00
3503,15,current,GBP,2025-08-14,,500.00
3504,208,savings,USD,2024-04-06,,0.00
3505,15,savings,USD,2024-01-20,,0.00
3506,26,credit_card,EUR,2025-08-23,,0.00
3507,31,current,GBP,2025-02-18,,1000.00
3508,1697,current,GBP,2025-08-11,,0.00
3509,2452,current,USD,2024-11-29,2025-04-25,1000.00
3510,92,loan,GBP,2024-11-28,2025-08-21,0.00
3511,2528,savings,USD,2025-05-24,,0.00
3512,1012,current,USD,2025-06-15,,250.00
3513,2,credit_card,USD,2024-03-10,,0.00
3514,490,savings,USD,2025-12-28,,0.00
3515,43,savings,GBP,2024-05-27,,0.00
3516,113,current,GBP,2024-01-19,,2000.00
3517,1,savings,GBP,2025-03-24,,0.00
3518,13,current,GBP,2024-11-18,,250.00
3519,6,savings,GBP,2024-04-20,,0.00
3520,4,savings,GBP,2024-12-04,,0.00
3521,17,current,GBP,2025-07-02,2025-10-13,2000.00
3522,22,loan,GBP,2025-04-27,,0.00
3523,233,current,GBP,2024-11-06,,500.00
3524,492,savings,EUR,2024-11-20,,0.00
3525,36,current,GBP,2024-09-25,,1000.00
3526,22,credit_card,GBP,2024-04-09,,0.00
3527,5,current,GBP,2024-02-13,,250.00
3528,1,loan,USD,2025-10-01,,0.00
3529,16,current,GBP,2024-01-25,,250.00
3530,412,current,GBP,2024-12-28,,2000.00
3531,45,loan,EUR,2024-05-16,,0.00
3532,1,current,USD,2025-09-23,,250.00
3533,44,current,USD,2025-02-26,,1000.00
3534,484,current,EUR,2025-03-14,,500.00
3535,102,savings,GBP,2025-09-30,,0.00
3536,51,credit_card,USD,2025-10-21,,0.00
3537,55,credit_card,USD,2025-01-31,,0.00
3538,394,current,GBP,2025-10-30,,500.00
3539,1023,current,GBP,2024-03-21,,0.00
3540,15,loan,GBP,2024-09-16,,0.00
3541,1,credit_card,USD,2025-10-09,,0.00
3542,1618,current,GBP,2024-02-20,,500.00
3543,6567,current,GBP,2024-09-19,,0.00
3544,32,current,GBP,2024-03-10,2025-03-06,250.00
3545,1,credit_card,GBP,2025-04-09,,0.00
3546,389,current,GBP,2025-07-05,,1000.00
3547,154,credit_card,GBP,2025-11-30,,0.00
3548,42,current,EUR,2024-11-30,,500.00
3549,1,savings,GBP,2024-07-22,2024-12-14,0.00
3550,29,savings,USD,2025-05-16,,0.00
3551,67,loan,EUR,2024-04-30,,0.00
3552,40,savings,EUR,2025-12-11,,0.00
3553,16,savings,GBP,2024-11-16,,0.00
3554,3312,current,USD,2024-10-16,,500.00
3555,14,current,GBP,2025-05-10,,500.00
3556,6553,current,GBP,2025-03-10,,2000.00
3557,172,current,USD,2025-01-31,2026-01-19,0.00
3558,47,current,GBP,2024-05-24,,2000.00
3559,3,savings,GBP,2025-11-27,,0.00
3560,3988,savings,GBP,2024-04-01,,0.00
3561,2,current,GBP,2025-10-31,,500.00
3562,8,current,GBP,2024-11-20,,250.00
3563,22,savings,GBP,2024-03-07,,0.00
3564,12,savings,USD,2025-01-03,,0.00
3565,2,savings,GBP,2025-01-10,,0.00
3566,13,current,USD,2024-01-12,,0.00
3567,63,savings,GBP,2025-10-01,,0.00
3568,2423,savings,GBP,2025-11-22,2027-04-02,0.00
3569,1319,savings,USD,2024-08-16,,0.00
3570,1340,current,EUR,2024-04-29,,0.00
3571,4,savings,GBP,2024-03-31,,0.00
3572,4005,savings,GBP,2024-04-21,2024-09-01,0.00
3573,2189,credit_card,GBP,2024-04-07,,0.00
3574,302,savings,GBP,2024-06-13,,0.00
3575,896,current,USD,2024-06-08,2025-06-09,2000.00
3576,12,loan,GBP,2024-03-27,,0.00
3577,353,current,GBP,2025-06-16,,1000.00
3578,216,savings,GBP,2025-11-17,,0.00
3579,1,current,GBP,2024-03-12,,250.00
3580,1,current,EUR,2024-06-14,2025-01-16,250.00
3581,243,current,GBP,2024-02-14,,500.00
3582,10,current,EUR,2024-08-02,,500.00
3583,17,current,EUR,2025-03-21,,250.00
3584,3785,current,GBP,2024-09-13,,2000.00
3585,175,current,USD,2024-03-12,,2000.00
3586,223,current,GBP,2025-12-28,,1000.00
3587,1,current,USD,2024-06-20,,0.00
3588,12,current,GBP,2025-08-30,,250.00
3589,4,loan,GBP,2025-11-09,,0.00
3590,16,current,EUR,2024-12-14,,500.00
3591,7894,current,GBP,2024-09-26,,250.00
3592,292,current,USD,2025-06-27,,500.00
3593,7,current,EUR,2024-09-29,,250.00
3594,1,current,USD,2024-01-30,,2000.00
3595,1377,credit_card,GBP,2024-04-04,,0.00
3596,424,credit_card,GBP,2024-02-10,,0.00
3597,588,savings,USD,2024-02-08,,0.00
3598,3,current,GBP,2024-08-26,,2000.00
3599,22,credit_card,GBP,2025-03-18,,0.00
3600,3,current,GBP,2024-09-25,,0.00
3601,703,current,GBP,2025-09-22,,2000.00
3602,13,credit_card,USD,2024-09-24,,0.00
3603,274,current,GBP,2024-05-19,,250.00
3604,62,current,USD,2025-05-13,,500.00
3605,1836,current,USD,2025-06-11,,250.00
3606,2,current,GBP,2025-04-19,,1000.00
3607,617,credit_card,USD,2024-08-16,,0.00
3608,2473,current,GBP,2024-07-17,,1000.00
3609,5349,credit_card,EUR,2024-11-05,,0.00
3610,4,credit_card,GBP,2025-04-24,,0.00
3611,17,current,USD,2024-12-23,,0.00
3612,72,savings,GBP,2025-12-06,,0.00
3613,553,credit_card,GBP,2025-12-14,,0.00
3614,25,current,USD,2025-01-17,,1000.00
3615,561,savings,USD,2025-01-09,,0.00
3616,52,savings,GBP,2025-01-31,,0.00
3617,49,savings,GBP,2024-12-10,,0.00
3618,1,savings,USD,2025-10-04,,0.00
3619,5,loan,USD,2025-07-31,,0.00
3620,92,current,GBP,2024-05-29,,250.00
3621,186,current,GBP,2024-04-14,,2000.00
3622,5139,current,GBP,2025-03-03,,500.00
3623,3507,current,USD,2024-05-18,,1000.00
3624,12,current,GBP,2024-08-04,,250.00
3625,1,current,USD,2025-01-08,,0.00
3626,2,credit_card,USD,2025-09-08,,0.00
3627,2,current,GBP,2024-11-26,,1000.00
3628,3,current,EUR,2024-05-02,,2000.00
3629,11,savings,USD,2024-07-08,,0.00
3630,40,current,GBP,2024-01-13,,500.00
3631,2,current,GBP,2024-10-05,,0.00
3632,10,credit_card,GBP,2025-11-29,2026-10-13,0.00
3633,65,loan,USD,2025-12-31,,0.00
3634,7143,current,GBP,2024-03-01,2024-04-12,250.00
3635,1001,current,USD,2025-05-27,,2000.00
3636,2,credit_card,GBP,2025-12-09,,0.00
3637,4,current,GBP,2024-01-10,,1000.00
3638,1,current,GBP,2025-03-05,,250.00
3639,2,current,GBP,2025-05-19,,250.00
3640,255,credit_card,GBP,2025-07-10,,0.00
3641,69,current,GBP,2025-04-01,2026-05-10,250.00
3642,4447,current,USD,2025-02-07,,1000.00
3643,3,current,EUR,2024-12-18,,1000.00
3644,136,current,USD,2024-03-20,2024-10-17,500.00
3645,8274,current,EUR,2024-10-15,,250.00
3646,3,credit_card,USD,2025-11-16,,0.00
3647,7,loan,USD,2024-04-11,,0.00
3648,452,credit_card,GBP,2025-04-11,,0.00
3649,1235,current,GBP,2025-06-09,,0.00
3650,1,savings,EUR,2025-05-28,,0.00
3651,236,current,USD,2024-08-14,,1000.00
3652,309,current,GBP,2024-03-01,,2000.00
3653,1,current,EUR,2024-11-08,,0.00
3654,73,current,USD,2025-12-13,,2000.00
3655,1,savings,GBP,2025-06-27,,0.00
3656,7,current,GBP,2025-12-26,2026-12-22,250.00
3657,148,current,USD,2024-12-03,,250.00
3658,3986,savings,GBP,2024-03-17,,0.00
3659,2439,loan,GBP,2025-03-25,,0.00
3660,1,credit_card,GBP,2025-12-23,,0.00
3661,4,savings,GBP,2025-03-30,,0.00
3662,38,credit_card,USD,2025-11-28,,0.00
3663,20,savings,EUR,2024-07-19,,0.00
3664,1,current,USD,2024-01-18,2025-03-20,2000.00
3665,18,credit_card,EUR,2025-04-28,,0.00
3666,1,credit_card,GBP,2024-10-05,2026-01-28,0.00
3667,3,savings,GBP,2024-04-27,,0.00
3668,6500,savings,USD,2024-12-14,,0.00
3669,71,savings,USD,2024-02-05,,0.00
3670,2061,current,GBP,2025-01-06,,0.00
3671,1,savings,EUR,2024-10-22,,0.00
3672,1,current,GBP,2025-03-28,,500.00
3673,21,current,GBP,2025-07-31,,2000.00
3674,7598,current,GBP,2024-04-19,,2000.00
3675,213,current,EUR,2025-08-30,,500.00
3676,2,current,GBP,2024-03-01,,250.00
3677,1,current,USD,2024-07-22,,2000.00
3678,11,current,GBP,2025-10-07,,250.00
3679,10,savings,USD,2024-07-28,,0.00
3680,4,credit_card,GBP,2024-09-10,,0.00
3681,1,current,GBP,2025-02-02,,1000.00
3682,11,current,GBP,2025-07-01,2026-07-26,500.00
3683,1828,current,USD,2025-11-22,,500.00
3684,2,current,GBP,2025-09-09,,250.00
3685,990,savings,USD,2025-05-02,,0.00
3686,38,current,GBP,2025-11-02,,250.00
3687,1,current,USD,2024-12-16,,500.00
3688,1,current,GBP,2025-07-15,,0.00
3689,1,credit_card,GBP,2025-04-09,2026-04-09,0.00
3690,38,credit_card,GBP,2024-11-29,,0.00
3691,63,savings,GBP,2024-02-03,,0.00
3692,29,credit_card,EUR,2025-12-25,,0.00
3693,6,current,GBP,2025-04-03,,2000.00
3694,3,current,EUR,2025-06-16,,250.00
3695,1,savings,GBP,2024-12-17,,0.00
3696,349,current,EUR,2025-12-23,,500.00
3697,23,savings,GBP,2025-10-06,,0.00
3698,34,current,USD,2025-05-01,,500.00
3699,1,current,GBP,2024-05-28,,2000.00
3700,1,current,GBP,2025-03-22,,0.00
3701,1374,credit_card,GBP,2024-06-24,2025-07-21,0.00
3702,3,savings,GBP,2025-01-07,,0.00
3703,21,current,EUR,2025-10-26,,250.00
3704,3,current,GBP,2025-08-05,,1000.00
3705,133,current,GBP,2025-03-18,,500.00
3706,10,credit_card,EUR,2024-07-17,,0.00
3707,20,credit_card,GBP,2025-10-21,,0.00
3708,27,savings,USD,2024-02-08,,0.00
3709,4,current,GBP,2025-07-11,,2000.00
3710,2,current,GBP,2024-04-08,,0.00
3711,21,loan,GBP,2024-08-11,,0.00
3712,1,current,GBP,2025-07-15,,250.00
3713,2,current,GBP,2025-07-29,,500.00
3714,228,current,GBP,2024-04-13,,2000.00
3715,341,credit_card,USD,2024-12-29,,0.00
3716,1570,savings,GBP,2024-04-21,2024-11-09,0.00
3717,4,savings,USD,2024-08-10,,0.00
3718,46,credit_card,GBP,2025-06-11,,0.00
3719,2,credit_card,GBP,2025-09-13,,0.00
3720,1,current,GBP,2025-05-21,,0.00
3721,37,current,GBP,2025-12-23,,500.00
3722,89,current,GBP,2024-05-01,,0.00
3723,12,current,EUR,2024-10-31,,250.00
3724,73,current,GBP,2024-07-20,,500.00
3725,4305,current,GBP,2024-05-11,,0.00
3726,3875,current,USD,2024-01-20,,0.00
3727,1,current,GBP,2024-11-19,,2000.00
3728,921,current,USD,2024-03-05,,1000.00
3729,26,credit_card,GBP,2024-04-17,,0.00
3730,2,credit_card,EUR,2025-01-31,2026-04-01,0.00
3731,225,current,EUR,2024-11-01,,250.00
3732,146,loan,GBP,2024-04-16,,0.00
3733,1801,savings,USD,2024-01-27,,0.00
3734,1,savings,EUR,2024-02-27,,0.00
3735,1,savings,GBP,2024-03-19,,0.00
3736,89,savings,EUR,2024-09-19,,0.00
3737,18,current,GBP,2024-01-05,,250.00
3738,1,savings,GBP,2024-07-05,,0.00
3739,8,savings,GBP,2025-05-25,,0.00
3740,4,savings,GBP,2025-12-17,,0.00
3741,26,savings,GBP,2025-09-07,,0.00
3742,13,credit_card,GBP,2025-03-05,,0.00
3743,10,current,EUR,2025-06-01,,250.00
3744,660,current,GBP,2025-10-21,,0.00
3745,7964,current,GBP,2025-11-26,,0.00
3746,74,current,EUR,2024-10-09,,1000.00
3747,731,credit_card,GBP,2025-10-20,,0.00
3748,276,savings,GBP,2025-07-12,,0.00
3749,7677,savings,USD,2024-02-29,2025-06-10,0.00
3750,6,current,GBP,2025-05-22,,500.00
3751,27,current,GBP,2024-08-23,2024-11-18,250.00
3752,3,current,GBP,2025-01-21,,500.00
3753,1,current,USD,2024-12-25,,500.00
3754,7,loan,GBP,2025-07-05,,0.00
3755,34,current,GBP,2024-04-04,2024-09-23,500.00
3756,468,savings,GBP,2024-07-20,,0.00
3757,3323,current,EUR,2024-01-12,2025-03-20,2000.00
3758,272,current,GBP,2025-03-06,,0.00
3759,1,current,GBP,2025-11-04,,250.00
3760,20,current,USD,2025-06-16,,500.00
3761,6248,current,GBP,2025-01-18,,500.00
3762,1,current,EUR,2025-04-11,,2000.00
3763,27,loan,USD,2025-10-30,,0.00
3764,8,current,GBP,2024-06-07,,500.00
3765,218,loan,GBP,2024-02-29,,0.00
3766,4,current,USD,2025-02-12,,1000.00
3767,68,loan,GBP,2025-11-09,,0.00
3768,4,credit_card,GBP,2024-05-09,,0.00
3769,69,current,USD,2024-03-13,,250.00
3770,259,current,GBP,2024-12-06,,250.00
3771,13,current,USD,2024-04-03,,500.00
3772,11,savings,EUR,2024-10-05,,0.00
3773,6,savings,USD,2025-03-08,,0.00
3774,1,savings,GBP,2025-04-22,2025-07-05,0.00
3775,459,current,USD,2024-08-09,,500.00
3776,1,current,USD,2024-06-13,,0.00
3777,1,current,EUR,2025-08-02,,1000.00
3778,2,current,EUR,2025-05-14,,2000.00
3779,1,current,GBP,2024-04-22,,1000.00
3780,663,savings,USD,2025-10-19,,0.00
3781,13,current,GBP,2025-06-24,,1000.00
3782,17,current,USD,2024-02-19,,500.00
3783,2,loan,EUR,2024-01-15,,0.00
3784,3,savings,USD,2025-02-10,,0.00
3785,21,credit_card,GBP,2024-03-17,,0.00
3786,1,current,GBP,2025-08-13,,0.00
3787,149,credit_card,GBP,2024-05-12,,0.00
3788,145,current,GBP,2025-06-23,,250.00
3789,134,savings,GBP,2025-03-02,,0.00
3790,20,credit_card,GBP,2025-10-14,,0.00
3791,107,credit_card,GBP,2024-05-29,,0.00
3792,1286,credit_card,USD,2024-12-06,,0.00
3793,31,current,EUR,2025-03-05,,0.00
3794,114,current,GBP,2024-11-11,,0.00
3795,5911,current,EUR,2025-10-26,,0.00
3796,51,current,EUR,2025-07-15,,1000.00
3797,5663,savings,USD,2025-10-13,,0.00
3798,1,current,GBP,2024-09-17,,500.00
3799,107,savings,GBP,2025-08-30,,0.00
3800,47,loan,EUR,2024-12-09,,0.00
3801,1,current,EUR,2024-02-25,,1000.00
3802,1,current,EUR,2024-11-03,,1000.00
3803,62,savings,GBP,2025-03-18,,0.00
3804,3,current,GBP,2024-11-24,2025-08-01,500.00
3805,6,current,GBP,2024-10-05,,1000.00
3806,15,credit_card,USD,2024-12-18,2025-07-04,0.00
3807,19,savings,USD,2025-09-23,,0.00
3808,327,current,USD,2024-11-12,,500.00
3809,11,loan,USD,2024-02-09,,0.00
3810,8,current,GBP,2024-03-04,,0.00
3811,16,current,GBP,2024-01-17,,250.00
3812,16,current,USD,2024-12-30,,2000.00
3813,177,credit_card,EUR,2025-05-10,,0.00
3814,18,current,EUR,2024-12-12,,500.00
3815,76,current,GBP,2024-05-26,,0.00
3816,1,savings,GBP,2024-06-19,2025-03-19,0.00
3817,1,current,USD,2025-07-08,,0.00
3818,28,savings,GBP,2024-05-11,,0.00
3819,26,current,GBP,2025-10-24,,2000.00
3820,8,savings,GBP,2024-11-04,,0.00
3821,67,savings,USD,2024-06-01,,0.00
3822,15,current,GBP,2025-04-15,,500.00
3823,720,savings,GBP,2024-07-23,,0.00
3824,602,loan,EUR,2025-12-09,,0.00
3825,1,current,EUR,2024-08-05,,250.00
3826,23,savings,USD,2024-07-18,,0.00
3827,2,savings,USD,2025-06-13,2026-04-14,0.00
3828,335,savings,GBP,2025-04-29,,0.00
3829,3,loan,GBP,2025-06-20,,0.00
3830,4,current,USD,2025-04-24,,250.00
3831,1,savings,GBP,2025-11-25,,0.00
3832,312,savings,EUR,2025-03-27,,0.00
3833,3139,credit_card,GBP,2024-07-17,,0.00
3834,3,current,USD,2024-01-09,,2000.00
3835,4,current,GBP,2024-08-30,,500.00
3836,1,credit_card,GBP,2024-05-26,2024-09-10,0.00
3837,13,current,USD,2025-02-10,,2000.00
3838,14,credit_card,GBP,2025-09-25,,0.00
3839,3,credit_card,GBP,2025-10-09,,0.00
3840,96,savings,GBP,2025-12-31,,0.00
3841,20,current,GBP,2025-10-30,,0.00
3842,28,savings,USD,2024-04-07,,0.00
3843,2,current,GBP,2025-11-08,,500.00
3844,917,savings,EUR,2025-02-19,,0.00
3845,1,current,GBP,2025-08-14,,250.00
3846,2,current,GBP,2025-07-09,,500.00
3847,4532,savings,GBP,2025-03-24,2026-08-02,0.00
3848,33,current,GBP,2025-03-12,,2000.00
3849,3,current,GBP,2025-11-26,,0.00
3850,8,savings,EUR,2025-08-01,,0.00
3851,4,savings,USD,2025-04-26,,0.00
3852,1951,savings,GBP,2024-12-15,,0.00
3853,2,credit_card,EUR,2024-09-05,,0.00
3854,14,savings,GBP,2024-09-07,,0.00
3855,7,current,USD,2025-07-13,,500.00
3856,6069,current,USD,2024-11-11,,1000.00
3857,2,credit_card,GBP,2025-05-11,,0.00
3858,8441,current,USD,2025-05-15,,1000.00
3859,2,current,EUR,2025-04-16,2026-06-03,1000.00
3860,1,current,EUR,2025-01-04,,0.00
3861,1,current,GBP,2024-12-07,2025-04-22,0.00
3862,342,savings,USD,2025-06-25,,0.00
3863,13,savings,GBP,2025-10-11,,0.00
3864,77,savings,GBP,2025-06-23,,0.00
3865,2954,savings,USD,2025-09-09,,0.00
3866,5,current,GBP,2025-02-20,2025-04-22,0.00
3867,200,current,GBP,2024-04-24,,0.00
3868,7,credit_card,USD,2024-01-21,,0.00
3869,10,current,EUR,2024-10-04,,250.00
3870,2735,savings,GBP,2024-06-27,,0.00
3871,11,current,USD,2024-08-21,,500.00
3872,4,savings,USD,2025-05-17,,0.00
3873,3572,current,USD,2025-07-17,,1000.00
3874,53,current,USD,2024-04-17,,0.00
3875,893,credit_card,USD,2024-03-15,2024-07-23,0.00
3876,250,current,GBP,2024-07-13,,250.00
3877,2,credit_card,EUR,2025-06-28,,0.00
3878,17,savings,GBP,2025-11-27,,0.00
3879,2512,savings,GBP,2025-04-25,,0.00
3880,143,current,EUR,2025-11-30,,0.00
3881,4061,current,GBP,2025-04-04,,1000.00
3882,118,credit_card,GBP,2025-02-12,,0.00
3883,1772,current,USD,2025-04-07,,1000.00
3884,1,credit_card,EUR,2025-11-06,,0.00
3885,42,current,USD,2024-11-22,,1000.00
3886,144,current,GBP,2025-03-03,,2000.00
3887,359,current,GBP,2024-08-09,,1000.00
3888,2507,current,USD,2024-12-08,,500.00
3889,3,savings,GBP,2025-03-11,,0.00
3890,295,savings,USD,2024-10-22,,0.00
3891,4,savings,GBP,2024-05-22,,0.00
3892,1,loan,GBP,2025-12-20,,0.00
3893,430,current,GBP,2025-05-07,,500.00
3894,2,current,GBP,2024-03-14,,2000.00
3895,69,loan,GBP,2025-09-22,,0.00
3896,1,loan,GBP,2025-08-23,,0.00
3897,1,current,GBP,2025-07-10,2026-06-26,1000.00
3898,10,current,GBP,2025-12-12,,2000.00
3899,21,savings,USD,2025-01-27,,0.00
3900,70,current,EUR,2024-10-17,,1000.00
3901,3,savings,USD,2025-03-11,,0.00
3902,820,current,GBP,2024-07-16,,2000.00
3903,3997,loan,GBP,2025-01-11,2025-03-09,0.00
3904,1,current,GBP,2024-12-21,,0.00
3905,4023,credit_card,GBP,2024-11-03,,0.00
3906,724,current,USD,2024-06-09,,0.00
3907,1,credit_card,GBP,2025-07-25,,0.00
3908,4,current,GBP,2025-01-23,,250.00
3909,1063,savings,GBP,2024-02-06,,0.00
3910,9,savings,USD,2025-10-18,,0.00
3911,8,savings,GBP,2024-04-24,,0.00
3912,1341,savings,EUR,2024-01-22,,0.00
3913,2,current,GBP,2024-05-04,,1000.00
3914,36,savings,GBP,2025-08-16,,0.00
3915,6,credit_card,EUR,2025-06-18,,0.00
3916,59,current,GBP,2025-04-26,,0.00
3917,3,current,GBP,2025-06-25,,0.00
3918,29,loan,USD,2024-01-25,,0.00
3919,2502,current,GBP,2024-12-24,,0.00
3920,1,savings,GBP,2025-11-23,,0.00
3921,1,credit_card,EUR,2024-03-02,,0.00
3922,15,savings,EUR,2025-09-27,,0.00
3923,1,current,GBP,2024-07-14,,0.00
3924,1066,current,USD,2024-08-17,,250.00
3925,5,current,GBP,2025-07-02,,1000.00
3926,2,savings,GBP,2024-04-08,,0.00
3927,160,current,USD,2025-11-10,,250.00
3928,5689,current,GBP,2024-03-25,,2000.00
3929,1561,credit_card,GBP,2025-05-30,,0.00
3930,648,current,USD,2024-06-27,,500.00
3931,755,credit_card,GBP,2024-11-03,,0.00
3932,3314,credit_card,GBP,2025-05-16,,0.00
3933,1,current,GBP,2024-12-03,,500.00
3934,116,savings,EUR,2024-06-25,,0.00
3935,45,savings,GBP,2024-04-15,,0.00
3936,248,current,GBP,2024-07-03,,0.00
3937,24,savings,GBP,2025-12-15,,0.00
3938,6387,current,GBP,2024-05-26,2024-12-12,2000.00
3939,4,current,GBP,2024-05-22,,2000.00
3940,3,savings,EUR,2025-04-28,,0.00
3941,60,savings,EUR,2024-07-01,,0.00
3942,3,savings,USD,2024-07-14,,0.00
3943,264,current,GBP,2025-09-28,,250.00
3944,52,current,EUR,2025-04-29,,1000.00
3945,88,current,GBP,2024-09-29,,500.00
3946,190,current,USD,2024-06-26,,500.00
3947,6,credit_card,GBP,2024-08-25,,0.00
3948,116,current,USD,2024-07-25,,1000.00
3949,102,loan,GBP,2024-08-11,,0.00
3950,27,credit_card,GBP,2025-05-12,,0.00
3951,78,savings,GBP,2025-08-19,,0.00
3952,177,credit_card,GBP,2025-05-16,,0.00
3953,13,savings,GBP,2025-09-10,,0.00
3954,1,current,USD,2025-11-22,,500.00
3955,13,current,GBP,2024-12-16,,0.00
3956,1131,savings,EUR,2024-04-07,,0.00
3957,5707,credit_card,GBP,2025-10-30,,0.00
3958,8,savings,EUR,2025-11-26,,0.00
3959,570,savings,EUR,2025-10-08,,0.00
3960,66,credit_card,GBP,2025-06-20,,0.00
3961,17,savings,USD,2025-04-17,,0.00
